,Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma,Blink Strength,Event Id,Event Date,Event Duration,Band 0.00 - 70.00
678,1.32421875,21,-453.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
679,1.326171875,21,-283.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
680,1.328125,21,-14.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
681,1.330078125,21,216.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
682,1.33203125,21,390.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
683,1.333984375,21,484.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
684,1.3359375,21,455.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
685,1.337890625,21,268.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
686,1.33984375,21,-55.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
687,1.341796875,21,-387.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
688,1.34375,21,-536.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
689,1.345703125,21,-423.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
690,1.34765625,21,-165.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
691,1.349609375,21,101.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
692,1.3515625,21,310.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
693,1.353515625,21,451.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
694,1.35546875,21,467.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
695,1.357421875,21,340.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
696,1.359375,21,57.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
697,1.361328125,21,-289.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
698,1.36328125,21,-506.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
699,1.365234375,21,-450.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
700,1.3671875,21,-188.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
701,1.369140625,21,87.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
702,1.37109375,21,320.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
703,1.373046875,21,476.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
704,1.375,22,519.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
705,1.376953125,22,435.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
706,1.37890625,22,194.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
707,1.380859375,22,-134.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
708,1.3828125,22,-410.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
709,1.384765625,22,-492.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
710,1.38671875,22,-348.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
711,1.388671875,22,-89.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
712,1.390625,22,164.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
713,1.392578125,22,474.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
714,1.39453125,22,429.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
715,1.396484375,22,224.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
716,1.3984375,22,-93.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
717,1.400390625,22,-377.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
718,1.40234375,22,-477.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
719,1.404296875,22,-362.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
720,1.40625,22,-121.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
721,1.408203125,22,121.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
722,1.41015625,22,320.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
723,1.412109375,22,438.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
724,1.4140625,22,455.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
725,1.416015625,22,327.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
726,1.41796875,22,33.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
727,1.419921875,22,-316.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
728,1.421875,22,-524.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
729,1.423828125,22,-438.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
730,1.42578125,22,-157.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
731,1.427734375,22,115.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
732,1.4296875,22,324.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
733,1.431640625,22,451.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
734,1.43359375,22,481.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
735,1.435546875,22,393.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
736,1.4375,23,150.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
737,1.439453125,23,-181.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
738,1.44140625,23,-435.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
739,1.443359375,23,-469.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
740,1.4453125,23,-276.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
741,1.447265625,23,-6.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
742,1.44921875,23,248.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
743,1.451171875,23,435.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
744,1.453125,23,508.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
745,1.455078125,23,467.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
746,1.45703125,23,280.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
747,1.458984375,23,-28.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
748,1.4609375,23,-322.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
749,1.462890625,23,-456.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
750,1.46484375,23,-338.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
751,1.466796875,23,-69.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
752,1.46875,23,187.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
753,1.470703125,23,377.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
754,1.47265625,23,481.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
755,1.474609375,23,482.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
756,1.4765625,23,332.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
757,1.478515625,23,40.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
758,1.48046875,23,-283.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
759,1.482421875,23,-461.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
760,1.484375,23,-370.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
761,1.486328125,23,-100.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
762,1.48828125,23,154.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
763,1.490234375,23,330.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
764,1.4921875,23,450.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
765,1.494140625,23,484.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
766,1.49609375,23,378.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
767,1.498046875,23,120.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
768,1.5,24,-202.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
769,1.501953125,24,-429.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
770,1.50390625,24,-467.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
771,1.505859375,24,-290.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
772,1.5078125,24,-13.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
773,1.509765625,24,257.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
774,1.51171875,24,466.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
775,1.513671875,24,548.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
776,1.515625,24,473.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
777,1.517578125,24,248.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
778,1.51953125,24,-74.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
779,1.521484375,24,-358.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
780,1.5234375,24,-449.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
781,1.525390625,24,-292.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
782,1.52734375,24,-19.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
783,1.529296875,24,209.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
784,1.53125,24,365.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
785,1.533203125,24,453.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
786,1.53515625,24,442.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
787,1.537109375,24,298.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
788,1.5390625,24,8.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
789,1.541015625,24,-314.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
790,1.54296875,24,-507.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
791,1.544921875,24,-441.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
792,1.546875,24,-168.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
793,1.548828125,24,112.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
794,1.55078125,24,311.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
795,1.552734375,24,437.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
796,1.5546875,24,477.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
797,1.556640625,24,381.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
798,1.55859375,24,121.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
799,1.560546875,24,-200.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
800,1.5625,25,-414.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
801,1.564453125,25,-409.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
802,1.56640625,25,-189.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
803,1.568359375,25,75.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
804,1.5703125,25,280.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
805,1.572265625,25,419.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
806,1.57421875,25,477.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
807,1.576171875,25,419.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
808,1.578125,25,186.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
809,1.580078125,25,-169.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
810,1.58203125,25,-440.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
811,1.583984375,25,-477.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
812,1.5859375,25,-312.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
813,1.587890625,25,-42.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
814,1.58984375,25,224.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
815,1.591796875,25,421.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
816,1.59375,25,515.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
817,1.595703125,25,490.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
818,1.59765625,25,326.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
819,1.599609375,25,3.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
820,1.6015625,25,-327.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
821,1.603515625,25,-488.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
822,1.60546875,25,-398.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
823,1.607421875,25,-125.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
824,1.609375,25,140.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
825,1.611328125,25,331.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
826,1.61328125,25,440.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
827,1.615234375,25,474.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
828,1.6171875,25,384.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
829,1.619140625,25,105.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
830,1.62109375,25,-257.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
831,1.623046875,25,-478.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
832,1.625,26,-427.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
833,1.626953125,26,-182.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
834,1.62890625,26,82.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
835,1.630859375,26,285.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
836,1.6328125,26,426.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
837,1.634765625,26,488.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
838,1.63671875,26,417.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
839,1.638671875,26,160.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
840,1.640625,26,-201.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
841,1.642578125,26,-472.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
842,1.64453125,26,-513.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
843,1.646484375,26,-328.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
844,1.6484375,26,-65.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
845,1.650390625,26,177.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
846,1.65234375,26,380.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
847,1.654296875,26,499.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
848,1.65625,26,466.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
849,1.658203125,26,264.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
850,1.66015625,26,-71.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
851,1.662109375,26,-390.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
852,1.6640625,26,-392.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
853,1.666015625,26,-137.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
854,1.66796875,26,131.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
855,1.669921875,26,339.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
856,1.671875,26,448.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
857,1.673828125,26,455.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
858,1.67578125,26,339.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
859,1.677734375,26,70.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
860,1.6796875,26,-262.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
861,1.681640625,26,-481.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
862,1.68359375,26,-434.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
863,1.685546875,26,-188.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
864,1.6875,27,64.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
865,1.689453125,27,243.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
866,1.69140625,27,360.0,0.0,0.0,86682.0,147406.0,6044.0,119885.0,2833.0,43506.0,2025.0,188739.0,0.0,,,,0.0
